employee_id,age,years_at_company,monthly_income,salary_hike_percent,distance_from_home_km,training_hours_year,projects_completed,average_weekly_hours,overtime_hours,manager_rating,employee_rating,promotion_wait_years,absent_days,sick_days,travel_days_month,department,job_role,education_level,gender,marital_status,shift,work_location,manager_style,received_bonus,recent_promotion,career_change_requested,mentor_assigned,has_stock_options,uses_company_transport,left_company
4685,48,16,92728.0,13,4,48.0,1,48,8,2,2,3,9,0,7,Engineering,Analyst,Bachelor,Male,Married,Day,Hybrid,Balanced,0,0,0,0,0,1,0
4686,21,15,77126.0,11,60,34.0,4,46,6,5,3,4,4,10,6,Marketing,Analyst,Master,Female,Married,Night,Office,Hands-off,1,0,0,0,0,0,0
4687,37,12,80381.0,8,43,22.0,11,42,2,3,5,6,15,10,14,HR,Lead,Master,Male,Single,Day,Hybrid,Micromanager,0,0,0,0,1,0,0
4688,52,0,63216.0,18,10,20.0,15,45,5,5,4,0,3,2,11,Operations,Engineer,High School,Female,Single,Night,Remote,Balanced,0,0,0,1,0,0,0
4689,48,4,69981.0,6,32,,1,51,11,3,3,7,15,6,3,Sales,Associate,PhD,Female,Single,Day,Hybrid,Supportive,0,0,0,1,0,0,0
4690,41,14,84732.0,11,34,48.0,14,45,5,2,3,5,7,3,3,Engineering,Associate,Bachelor,Male,Single,Flexible,Hybrid,Balanced,1,0,0,0,1,0,0
4691,41,5,76381.0,15,40,64.0,4,70,30,4,5,4,13,3,4,Finance,Lead,Master,Female,Single,Night,Office,Supportive,1,0,0,0,0,0,0
4692,30,3,58294.0,0,16,56.0,9,33,0,1,1,2,20,8,14,Marketing,Associate,Bachelor,Male,Divorced,Night,Office,Balanced,0,0,0,1,0,0,0
4693,36,3,52221.0,13,45,53.0,2,53,13,3,3,4,9,6,14,HR,Engineer,Bachelor,Female,Married,Day,Hybrid,Supportive,1,0,0,1,0,0,0
4694,43,18,406970.0,15,37,27.0,3,40,0,2,4,1,12,7,14,Sales,Engineer,Master,Male,Single,Day,Remote,Supportive,0,0,0,1,0,0,0
4695,22,14,95709.0,3,50,56.0,13,62,22,3,4,2,18,9,1,Engineering,Lead,Bachelor,Male,Single,Flexible,Office,Balanced,0,0,1,0,0,0,0
4696,43,17,86836.0,3,57,14.0,2,49,9,1,1,6,5,5,1,Operations,Lead,High School,Female,Single,Night,Hybrid,Micromanager,0,0,0,0,0,0,0
4697,35,4,65058.0,6,50,66.0,13,53,13,5,5,1,9,6,1,,Manager,Bachelor,Female,Single,Flexible,Hybrid,Balanced,1,0,0,1,1,0,0
4698,32,11,59162.0,7,4,20.0,8,32,0,5,2,0,11,9,13,Engineering,Engineer,Bachelor,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,0,0,0
4699,28,14,372955.0,11,31,59.0,9,67,27,1,3,7,0,10,8,Operations,Engineer,High School,Male,Single,Day,Hybrid,Balanced,0,0,0,1,0,0,0
4700,30,12,84788.0,2,2,20.0,8,46,6,1,1,3,7,5,6,Sales,Engineer,Bachelor,Male,Married,Day,Remote,Balanced,0,0,1,1,1,1,0
4701,23,4,,10,14,45.0,6,54,14,3,1,0,8,2,5,Research,Manager,Master,Female,Divorced,Night,Office,Supportive,0,0,0,0,0,0,1
4702,48,11,74546.0,6,52,45.0,3,60,20,4,4,4,13,7,1,Sales,Associate,Bachelor,Male,Single,Day,Hybrid,Hands-off,1,0,0,0,0,0,0
4703,27,18,101361.0,14,36,36.0,8,47,7,4,1,6,17,6,3,Legal,Engineer,PhD,Male,Married,Day,Hybrid,Balanced,0,0,0,0,0,0,0
4704,55,3,28709.0,4,5,15.0,15,45,5,2,5,4,12,9,1,,Analyst,PhD,Female,Divorced,Day,Remote,Supportive,0,0,0,0,0,0,0
4705,40,10,71031.0,18,37,28.0,3,48,8,5,1,3,12,9,2,Finance,Engineer,Bachelor,Male,Single,Day,Hybrid,Balanced,0,0,0,0,1,1,0
4706,45,6,84424.0,7,42,53.0,13,40,0,3,5,5,19,6,1,Sales,Manager,Bachelor,Female,Single,Day,Office,Micromanager,1,1,0,0,0,1,0
4707,52,18,92566.0,9,19,59.0,5,36,0,2,5,2,4,9,2,HR,Analyst,Bachelor,Female,Married,Flexible,Remote,Balanced,0,0,0,1,0,1,0
4708,39,3,80094.0,19,2,27.0,4,70,30,4,2,6,20,2,11,Sales,Executive,Bachelor,Female,Married,Day,Office,Supportive,1,0,0,0,0,0,0
4709,57,15,88532.0,3,60,52.0,9,64,24,1,5,0,13,3,14,Research,Lead,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,1,0,0,0,1,0
4710,29,0,,10,53,30.0,14,30,0,5,3,1,7,7,11,Operations,Lead,PhD,Female,Single,Night,Hybrid,Supportive,0,0,0,1,0,0,0
4711,40,13,91515.0,12,35,70.0,15,30,0,1,3,3,9,9,10,Operations,Lead,Master,Female,Divorced,Flexible,Remote,Balanced,0,0,0,0,1,0,1
4712,56,20,87197.0,12,58,61.0,11,46,6,1,3,6,12,6,5,Sales,Engineer,Master,Male,Single,Day,Office,,1,0,0,1,0,0,0
4713,49,0,68417.0,8,56,,5,59,19,2,2,7,14,10,5,Sales,Engineer,Bachelor,Female,Single,Day,Office,Balanced,1,1,0,1,1,1,0
4714,53,0,52509.0,8,37,58.0,10,31,0,4,4,5,4,10,8,Marketing,Engineer,Bachelor,Male,Married,Day,Remote,Balanced,0,0,1,1,0,0,0
4715,35,0,60821.0,8,11,75.0,15,49,9,1,5,4,4,4,12,HR,Lead,Bachelor,Female,Single,Day,Office,Micromanager,0,0,0,1,0,0,0
4716,29,5,52599.0,16,44,44.0,12,63,23,5,3,2,17,4,9,Marketing,Lead,Bachelor,Female,Married,Day,Remote,Hands-off,0,0,0,1,0,0,0
4717,48,20,91218.0,11,19,21.0,5,51,11,5,3,3,2,8,1,Legal,Lead,Master,Male,Single,Flexible,Office,Balanced,1,0,0,0,1,0,0
4718,51,12,66097.0,17,2,17.0,15,49,9,5,2,6,12,2,9,Legal,Lead,High School,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,1,0
4719,47,3,49258.0,8,41,76.0,2,34,0,2,1,3,20,2,7,Research,Lead,High School,Male,Single,Day,Office,Balanced,0,1,0,1,0,1,0
4720,39,19,69698.0,19,54,8.0,15,58,18,2,2,2,1,4,4,Research,Manager,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4721,39,12,77494.0,2,13,29.0,15,33,0,2,1,2,8,0,6,Research,Analyst,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,0,1,1,0
4722,38,7,52179.0,19,16,65.0,5,31,0,5,2,3,9,10,11,Marketing,Engineer,Bachelor,Female,Divorced,Day,Office,Balanced,1,0,0,1,0,0,0
4723,24,7,58711.0,12,57,1.0,6,38,0,4,5,5,17,9,4,Engineering,Executive,Bachelor,Female,Divorced,Day,Office,Micromanager,1,0,0,0,0,0,0
4724,56,7,73275.0,13,1,65.0,10,42,2,5,5,0,14,0,5,Sales,Analyst,Master,Female,Single,Day,Office,Balanced,0,0,0,0,0,0,0
4725,56,10,68421.0,9,15,8.0,6,48,8,2,4,2,19,7,12,Engineering,Analyst,High School,Male,Single,Day,Office,Supportive,1,0,0,0,1,0,0
4726,50,1,60664.0,18,58,2.0,3,48,8,5,1,5,19,10,2,Marketing,Manager,Bachelor,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,1,0,0
4727,27,16,77104.0,15,52,24.0,9,59,19,4,2,7,5,10,2,Research,Executive,Bachelor,Female,Single,Day,Office,Micromanager,1,0,0,0,1,0,0
4728,35,5,60858.0,13,53,60.0,13,64,24,5,1,0,14,6,2,Research,Manager,Bachelor,Female,Divorced,Flexible,Office,Balanced,1,0,0,0,0,0,0
4729,22,6,69021.0,9,10,73.0,6,57,17,3,4,2,7,3,8,Legal,Engineer,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,1,1,0,0
4730,34,0,30276.0,4,35,56.0,9,61,21,4,5,5,19,1,8,Engineering,Manager,High School,Female,Married,Night,Remote,Micromanager,1,0,0,0,0,0,0
4731,58,16,92306.0,17,48,35.0,13,37,0,2,3,6,7,2,6,Engineering,Manager,Master,Female,Married,Day,Hybrid,Balanced,0,1,0,0,0,0,0
4732,39,20,100700.0,6,2,16.0,12,39,0,5,2,7,0,3,6,Marketing,Engineer,Bachelor,Male,Single,Night,Office,Micromanager,0,0,0,0,1,0,0
4733,25,1,67720.0,10,7,10.0,14,65,25,4,4,3,20,3,5,Marketing,Lead,Master,Female,Married,Day,Office,Micromanager,0,0,0,1,1,0,0
4734,25,19,71099.0,11,50,13.0,11,56,16,1,2,5,19,0,7,Operations,Manager,Master,Male,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4735,54,19,483790.0,16,31,,8,64,24,1,3,6,0,5,14,Marketing,Analyst,PhD,Female,Married,Day,Office,Micromanager,1,0,1,1,0,1,0
4736,53,3,51415.0,3,19,37.0,14,65,25,2,1,7,14,1,12,Research,Analyst,Bachelor,Female,Single,Day,Remote,Balanced,1,0,0,0,1,0,0
4737,30,9,70264.0,20,32,7.0,2,67,27,2,1,0,19,1,9,Operations,Analyst,Bachelor,Female,Divorced,Flexible,Hybrid,Balanced,0,1,0,0,0,0,0
4738,38,18,89442.0,2,37,13.0,3,30,0,5,1,0,16,2,12,Engineering,Executive,Bachelor,Female,Single,Day,Hybrid,Hands-off,0,0,0,0,1,1,0
4739,48,12,76516.0,8,9,6.0,6,34,0,5,4,3,14,5,9,Research,Engineer,Master,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,0,0
4740,56,11,78770.0,19,34,59.0,8,65,25,2,4,2,14,3,14,Engineering,Lead,Master,Female,Divorced,Day,Office,Balanced,0,0,0,0,1,0,0
4741,57,17,72986.0,10,54,54.0,11,40,0,2,1,1,18,8,11,Engineering,Manager,Master,Male,Divorced,Night,Hybrid,Micromanager,1,0,0,0,0,0,0
4742,56,12,74048.0,11,49,50.0,10,58,18,4,4,7,11,10,9,Sales,Executive,Master,Female,Divorced,Flexible,Hybrid,Micromanager,1,1,0,1,0,0,0
4743,60,2,70429.0,12,48,20.0,14,67,27,1,2,7,0,1,6,Operations,Associate,Bachelor,Male,Single,Day,Hybrid,Balanced,0,0,0,1,0,0,1
4744,48,18,105247.0,4,60,74.0,2,59,19,2,1,3,17,10,12,Engineering,Analyst,High School,Male,Divorced,Flexible,Office,Balanced,0,0,0,0,0,0,0
4745,36,11,68796.0,11,18,46.0,10,54,14,4,4,5,9,3,3,,Lead,Master,Female,Single,Day,Office,Supportive,1,1,0,1,1,1,0
4746,24,2,65441.0,15,42,60.0,10,37,0,1,3,6,4,9,8,HR,Manager,Master,Female,Married,Day,Hybrid,Micromanager,0,0,0,1,1,0,0
4747,56,15,83025.0,7,23,40.0,4,44,4,2,5,4,4,7,5,Research,Lead,Bachelor,Male,Divorced,Day,Office,Supportive,0,0,0,0,1,0,0
4748,57,8,65316.0,17,8,21.0,2,52,12,5,3,5,12,8,5,Sales,Analyst,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
4749,57,19,74173.0,2,40,20.0,8,42,2,5,4,3,3,2,0,Operations,Engineer,PhD,Male,Married,Day,Office,Balanced,1,0,0,1,1,0,0
4750,38,14,,12,24,40.0,2,62,22,2,4,6,17,6,10,Sales,Analyst,Master,Male,Single,Night,Hybrid,Hands-off,0,0,0,0,1,1,1
4751,24,5,78440.0,20,60,38.0,1,57,17,4,5,7,12,6,11,HR,Engineer,High School,Female,Married,Day,Remote,Micromanager,1,0,0,1,0,0,0
4752,30,7,60021.0,14,54,21.0,15,68,28,1,3,1,15,9,6,Marketing,Engineer,Master,Male,Single,Day,Remote,Supportive,1,0,0,0,1,0,0
4753,54,6,49668.0,2,8,29.0,11,51,11,1,5,6,8,5,12,Research,Lead,Bachelor,Male,Married,Flexible,Hybrid,Supportive,1,0,0,0,0,0,0
4754,21,16,82283.0,20,19,35.0,10,47,7,5,5,4,15,4,10,Sales,Analyst,Master,Female,Married,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4755,27,9,69621.0,9,1,78.0,10,38,0,5,5,7,9,4,5,HR,Executive,Master,Male,Divorced,Day,Remote,Micromanager,1,0,0,0,0,0,0
4756,54,12,89259.0,2,2,77.0,2,30,0,3,1,3,8,5,14,Legal,Executive,Bachelor,Female,Married,Day,Office,,0,1,0,0,1,0,0
4757,40,17,,11,17,16.0,12,33,0,1,5,2,19,3,13,Sales,Engineer,Master,Other,Divorced,Flexible,Office,Supportive,1,0,0,0,1,1,0
4758,58,10,69067.0,20,16,39.0,11,64,24,4,5,6,9,10,13,Engineering,Associate,Bachelor,Other,Married,Day,Office,,0,0,0,0,0,1,0
4759,30,10,95032.0,9,52,9.0,1,55,15,5,3,2,12,9,3,Sales,Associate,High School,Male,Divorced,Day,Remote,Micromanager,1,0,1,0,0,0,0
4760,54,11,82429.0,14,4,77.0,5,56,16,5,2,5,20,3,0,Sales,Lead,Bachelor,Female,Married,Day,Office,Supportive,1,0,0,0,1,1,0
4761,52,11,78348.0,19,9,46.0,3,50,10,1,2,0,13,7,1,Legal,Analyst,High School,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,1,0
4762,54,18,72250.0,20,15,16.0,6,66,26,3,1,5,11,8,13,Research,Associate,High School,Female,Single,Day,Office,Balanced,1,0,0,0,0,1,0
4763,52,16,74303.0,19,51,21.0,4,30,0,4,5,5,11,0,2,Engineering,Manager,Bachelor,Female,Married,Day,Office,Hands-off,0,0,0,1,1,1,0
4764,55,10,76189.0,1,21,70.0,14,46,6,2,3,5,4,2,11,Finance,Executive,PhD,Male,Married,Day,Office,Micromanager,0,1,0,0,0,0,0
4765,47,14,81900.0,19,30,51.0,10,65,25,1,5,0,1,0,15,Engineering,Engineer,Bachelor,Male,Married,Flexible,Remote,,1,1,1,0,0,0,1
4766,21,9,85898.0,7,53,77.0,10,50,10,4,4,6,8,3,3,Marketing,Associate,Master,Male,Single,Day,Hybrid,Balanced,0,1,0,0,0,0,0
4767,33,9,60769.0,15,40,43.0,13,35,0,2,5,2,8,8,0,Research,Associate,Master,Female,Single,Day,Hybrid,Supportive,0,0,0,0,0,0,0
4768,55,13,75882.0,7,21,48.0,13,48,8,1,5,5,0,3,14,Engineering,Analyst,High School,Male,Divorced,Day,Office,Balanced,1,0,0,0,1,0,0
4769,34,8,67921.0,6,22,3.0,6,64,24,1,4,0,0,0,6,Legal,Manager,Bachelor,Male,Married,Day,Hybrid,Supportive,1,0,0,0,0,0,0
4770,41,12,67097.0,10,60,49.0,15,33,0,4,2,0,3,3,7,Sales,Analyst,High School,Male,Married,Night,Office,Balanced,0,0,0,0,0,1,0
4771,43,4,73421.0,16,47,74.0,4,43,3,3,4,5,1,3,3,Operations,Engineer,Bachelor,Male,Married,Flexible,Hybrid,Balanced,1,0,0,1,0,0,0
4772,45,3,,6,25,60.0,12,60,20,4,4,1,0,5,3,Engineering,Analyst,High School,Female,Single,Night,Office,Hands-off,0,0,0,1,1,0,0
4773,42,14,60691.0,20,25,20.0,11,48,8,2,5,0,0,3,2,Sales,Analyst,Bachelor,Female,Divorced,Flexible,Hybrid,Micromanager,0,0,0,1,0,0,1
4774,21,20,104372.0,9,34,36.0,13,67,27,5,2,6,5,9,9,Engineering,Manager,Bachelor,Male,Single,Day,Office,Balanced,1,0,0,0,0,0,0
4775,27,7,65186.0,16,27,3.0,15,31,0,5,2,6,4,8,7,Operations,Manager,Bachelor,Female,Single,Day,Remote,Micromanager,0,0,0,1,1,0,0
4776,53,1,42329.0,17,23,51.0,12,49,9,5,3,5,14,8,4,Operations,Analyst,Bachelor,Male,Married,Day,Office,Micromanager,0,0,1,1,0,0,0
4777,55,2,50281.0,8,60,74.0,11,39,0,4,1,2,12,2,14,Operations,Associate,Bachelor,Female,Single,Day,Hybrid,Micromanager,1,0,0,0,0,1,1
4778,22,7,68855.0,1,4,48.0,1,36,0,4,4,1,11,8,0,Engineering,Executive,Bachelor,Male,Married,Day,Office,Supportive,0,0,0,1,0,1,0
4779,50,18,64655.0,3,57,28.0,5,45,5,5,5,1,12,7,12,Engineering,Manager,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
4780,38,14,93509.0,7,22,65.0,5,32,0,2,5,7,5,1,6,Operations,Associate,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,0,0,0,0,0,0,1
4781,48,5,57889.0,14,14,21.0,14,48,8,3,1,5,13,1,6,Finance,Engineer,Bachelor,Male,Divorced,Flexible,Office,Balanced,0,0,0,1,1,0,0
4782,27,4,57368.0,13,18,47.0,15,57,17,5,2,0,3,2,4,Engineering,Analyst,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,1,0,1,0
4783,59,3,45351.0,3,46,,1,39,0,1,2,1,10,1,9,Research,Executive,Bachelor,Female,Married,Day,Office,Supportive,0,0,0,1,0,0,0
4784,24,13,73765.0,18,41,54.0,10,60,20,4,5,6,9,9,11,Marketing,Lead,Bachelor,Female,Married,Flexible,Office,Hands-off,1,0,0,0,0,1,0
4785,49,11,58571.0,10,48,,5,68,28,5,5,4,8,10,7,Research,Engineer,Master,Female,Divorced,Day,Office,Hands-off,0,0,0,0,1,0,0
4786,30,12,66721.0,6,41,50.0,5,66,26,1,5,7,9,0,14,HR,Lead,Bachelor,Male,Single,Night,Office,Supportive,0,0,0,0,0,0,0
4787,33,13,76945.0,10,60,36.0,15,39,0,1,4,3,8,3,11,Marketing,Associate,Master,Male,Divorced,Night,Hybrid,Supportive,1,0,0,1,0,0,0
4788,53,12,80814.0,18,19,70.0,1,35,0,4,1,3,12,10,6,HR,Executive,Bachelor,Female,Married,Day,Remote,Balanced,0,0,0,0,0,1,0
4789,35,12,69311.0,6,50,67.0,3,43,3,1,4,1,6,7,10,Engineering,Lead,Bachelor,Male,Married,Day,Hybrid,Supportive,1,0,0,1,0,0,0
4790,49,16,86508.0,7,43,,14,51,11,1,2,3,19,2,14,HR,Lead,Bachelor,Male,Married,Flexible,Remote,Balanced,1,0,0,1,1,0,0
4791,32,20,89875.0,16,58,45.0,2,48,8,3,2,2,20,9,8,Finance,Executive,Master,Female,Single,Day,Office,Micromanager,0,0,0,1,1,0,0
4792,57,17,93274.0,13,23,65.0,8,50,10,5,1,2,13,8,4,,Lead,High School,Female,Divorced,Day,Office,Micromanager,0,0,0,0,0,0,0
4793,57,2,65779.0,3,1,39.0,7,45,5,4,3,0,10,6,15,Finance,Analyst,High School,Male,Married,Night,Remote,Balanced,1,0,0,0,0,0,0
4794,31,1,38255.0,6,28,63.0,7,32,0,1,4,1,16,5,12,Research,Associate,Bachelor,Female,Married,Day,Office,Hands-off,0,0,0,0,0,0,0
4795,52,6,55448.0,19,19,,12,48,8,1,2,3,14,8,8,Marketing,Analyst,Bachelor,Female,Divorced,Night,Office,Micromanager,1,0,0,1,1,0,0
4796,58,19,73681.0,14,13,49.0,13,68,28,4,2,6,18,0,12,Sales,Lead,Master,Female,Married,Night,Hybrid,Supportive,0,0,0,0,1,0,0
4797,23,16,85533.0,14,55,80.0,1,62,22,5,2,7,2,6,2,Sales,Associate,PhD,Male,Married,Flexible,Office,Supportive,1,0,0,0,1,0,0
4798,42,11,69313.0,5,14,,10,55,15,1,2,3,7,5,3,Engineering,Associate,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,0,1,0,0
4799,35,14,72381.0,5,29,25.0,8,40,0,3,1,7,11,4,6,Legal,Engineer,High School,Female,Single,Day,Office,Hands-off,0,1,0,0,1,0,0
4800,44,13,70615.0,6,40,50.0,4,63,23,2,5,4,2,0,5,Sales,Lead,Bachelor,Female,Married,Day,Hybrid,Balanced,1,0,0,1,1,0,0
4801,41,5,314810.0,9,7,39.0,3,51,11,5,2,7,9,7,15,Sales,Associate,Bachelor,Female,Single,Day,Hybrid,Balanced,0,1,0,1,0,1,0
4802,42,11,83856.0,7,46,75.0,7,66,26,2,3,4,16,10,11,Sales,Engineer,High School,Female,Married,Day,Hybrid,Supportive,0,1,0,0,0,0,1
4803,44,19,117302.0,6,25,56.0,11,62,22,1,1,4,11,5,2,Operations,Lead,Bachelor,Male,Single,Day,Office,Balanced,0,0,0,1,0,0,1
4804,42,15,92695.0,1,6,37.0,4,35,0,2,1,3,3,8,5,Research,Manager,Bachelor,Female,Married,Day,Office,Balanced,0,1,0,1,0,0,0
4805,44,9,64729.0,9,50,40.0,5,34,0,1,4,7,17,7,7,Legal,Executive,Master,Male,Married,Day,Hybrid,Micromanager,1,0,0,1,0,1,0
4806,52,11,,7,24,72.0,11,58,18,2,3,5,5,7,10,HR,Lead,Master,Female,Single,Night,Office,Supportive,0,0,0,1,1,0,0
4807,21,5,53926.0,0,27,73.0,11,30,0,5,2,5,5,1,7,Research,Executive,High School,Female,Single,Night,Office,Balanced,0,0,0,0,1,1,0
4808,33,12,71924.0,19,47,79.0,4,47,7,2,1,7,6,0,4,Finance,Associate,PhD,Female,Single,Night,Office,Micromanager,0,0,0,0,0,0,0
4809,32,1,42423.0,12,7,57.0,4,64,24,5,2,2,8,10,3,Sales,Analyst,High School,Male,Married,Day,Office,Micromanager,0,0,0,1,0,0,0
4810,34,17,,4,19,20.0,9,64,24,1,3,0,16,10,9,Engineering,Analyst,High School,Female,Single,Flexible,Hybrid,Balanced,0,0,0,0,0,1,0
4811,31,20,82239.0,3,31,42.0,2,31,0,1,1,1,7,6,2,,Executive,High School,Male,Married,Day,Remote,Hands-off,0,0,0,0,0,1,0
4812,46,18,90027.0,3,59,20.0,13,45,5,5,2,6,10,5,10,Finance,Executive,Bachelor,Female,Divorced,Flexible,Office,Balanced,1,0,0,0,0,0,0
4813,59,3,43642.0,15,9,28.0,14,34,0,1,2,2,5,7,12,Sales,Associate,PhD,Female,Single,Night,Office,Balanced,1,0,0,0,1,1,0
4814,46,17,71928.0,6,26,18.0,4,56,16,5,1,7,5,1,6,Engineering,Associate,Master,Male,Married,Night,Remote,Supportive,1,0,0,1,0,0,0
4815,31,13,80457.0,7,41,49.0,5,54,14,1,4,2,6,10,11,Sales,Lead,Bachelor,Female,Single,Day,Hybrid,Supportive,0,0,0,1,0,0,0
4816,22,20,99833.0,16,1,76.0,8,47,7,3,5,0,19,4,9,Sales,Associate,Bachelor,Male,Single,Night,Office,Supportive,0,0,0,0,1,0,0
4817,35,7,72229.0,13,30,79.0,6,53,13,3,3,7,19,7,11,HR,Lead,Bachelor,Female,Divorced,Day,Remote,Hands-off,0,0,0,1,1,0,0
4818,32,16,88453.0,4,44,,10,70,30,4,3,2,14,1,1,Engineering,Analyst,Master,Male,Single,Night,Remote,Supportive,1,0,0,0,1,0,0
4819,60,3,53236.0,4,15,26.0,5,38,0,2,2,4,18,2,13,Engineering,Manager,Bachelor,Female,Single,Day,Office,Micromanager,0,0,0,0,0,0,0
4820,51,6,50661.0,19,29,61.0,6,49,9,4,3,2,10,1,4,Legal,Engineer,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,0,0,0
4821,54,5,66425.0,3,52,79.0,10,62,22,1,5,3,1,4,6,HR,Manager,Master,Female,Married,Day,Remote,Supportive,1,0,0,1,0,0,0
4822,22,20,124503.0,20,26,63.0,5,39,0,1,3,0,13,4,7,Sales,Executive,Bachelor,Male,Married,Flexible,Office,Micromanager,0,0,0,1,0,0,0
4823,55,12,76552.0,9,27,74.0,6,44,4,4,3,5,8,3,4,Finance,Executive,Master,Male,Single,Day,Remote,Supportive,0,0,0,1,0,0,0
4824,53,15,100833.0,8,56,27.0,11,40,0,5,2,2,6,6,6,Finance,Manager,High School,Female,Married,Day,Hybrid,Supportive,1,0,0,0,0,1,0
4825,55,20,88496.0,15,14,69.0,4,51,11,3,1,6,10,4,15,HR,Executive,Bachelor,Female,Divorced,Flexible,Office,Micromanager,1,0,0,1,0,1,0
4826,21,6,54694.0,11,14,24.0,9,44,4,4,3,1,19,7,8,,Analyst,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,0,0,0,0
4827,53,9,63545.0,0,56,20.0,7,39,0,2,1,5,3,1,9,,Analyst,Master,Female,Married,Day,Office,Balanced,0,0,1,0,0,0,0
4828,25,4,69791.0,10,8,44.0,6,62,22,1,1,1,4,0,7,Sales,Executive,High School,Male,Divorced,Day,Remote,Supportive,0,0,0,1,0,0,0
4829,21,0,46535.0,20,29,14.0,5,63,23,4,3,1,17,10,6,Research,Lead,Master,Female,Divorced,Night,Hybrid,Balanced,1,1,0,1,0,1,0
4830,39,18,84369.0,5,41,57.0,13,61,21,5,1,4,18,5,6,Engineering,Associate,Bachelor,Male,Divorced,Day,Office,Micromanager,1,1,0,0,1,0,0
4831,30,2,37995.0,13,37,59.0,7,65,25,4,5,1,5,0,5,HR,Executive,High School,Male,Divorced,Flexible,Hybrid,Micromanager,1,0,0,1,1,1,0
4832,52,2,49974.0,1,39,30.0,9,67,27,2,5,7,4,7,3,Sales,Engineer,Master,Female,Divorced,Night,Remote,Balanced,1,0,0,0,0,0,0
4833,52,12,62947.0,11,10,57.0,6,36,0,5,2,6,10,1,4,,Associate,High School,Female,Married,Night,Remote,Supportive,1,0,0,1,0,0,1
4834,38,14,65794.0,2,52,54.0,1,40,0,4,3,5,16,7,6,Operations,Manager,Bachelor,Male,Single,Night,Office,Micromanager,1,0,0,1,0,1,0
4835,53,8,67296.0,5,57,12.0,3,40,0,5,4,0,19,8,12,Finance,Lead,Bachelor,Female,Divorced,Day,Hybrid,Balanced,0,0,0,1,0,0,0
4836,37,1,72645.0,14,3,68.0,7,38,0,5,5,3,13,2,6,Research,Engineer,High School,Female,Single,Day,Remote,,0,0,0,0,0,0,1
4837,46,8,67551.0,0,38,28.0,14,38,0,5,4,2,15,10,5,Research,Executive,Bachelor,Female,Divorced,Day,Remote,Micromanager,1,0,0,1,0,0,0
4838,43,2,38960.0,6,40,75.0,4,48,8,2,5,4,13,2,6,HR,Analyst,Bachelor,Female,Divorced,Day,Hybrid,Supportive,0,1,0,0,1,0,1
4839,59,18,100705.0,16,60,7.0,3,30,0,3,2,0,18,5,2,Marketing,Executive,PhD,Male,Married,Flexible,Office,Hands-off,1,0,0,0,1,0,0
4840,53,4,37992.0,6,38,10.0,4,43,3,5,2,4,0,2,15,Operations,Analyst,Master,Male,Married,Day,Office,Balanced,0,0,0,1,1,1,0
4841,33,7,,7,49,25.0,3,39,0,1,5,7,0,10,0,Sales,Lead,Bachelor,Male,Single,Flexible,Hybrid,Balanced,1,0,0,1,0,0,1
4842,58,5,73955.0,8,36,33.0,9,49,9,3,2,5,18,5,9,Finance,Executive,Master,Female,Married,Day,Hybrid,Supportive,0,0,0,1,1,0,0
4843,23,4,71479.0,14,60,59.0,9,40,0,4,4,6,7,1,10,Research,Executive,High School,Male,Single,Night,Remote,Hands-off,1,0,0,0,0,0,0
4844,55,6,61205.0,13,59,1.0,12,38,0,3,4,5,6,5,1,Marketing,Manager,Master,Female,Divorced,Day,Hybrid,,1,0,0,1,1,0,0
4845,38,0,29332.0,20,45,64.0,8,61,21,3,5,2,15,4,3,Sales,Associate,Bachelor,Female,Single,Night,Office,Micromanager,0,0,0,1,1,0,0
4846,31,7,86665.0,2,23,,10,51,11,3,5,5,13,3,2,Finance,Executive,PhD,Male,Single,Day,Hybrid,Micromanager,1,0,0,0,0,1,0
4847,60,10,46264.0,16,60,4.0,12,60,20,2,1,1,17,1,11,Operations,Executive,Master,Female,Single,Day,Office,Micromanager,0,1,0,0,1,0,0
4848,47,3,61228.0,14,55,53.0,15,55,15,4,4,6,5,2,15,Sales,Engineer,High School,Male,Single,Day,Office,Micromanager,1,1,0,0,0,1,0
4849,60,17,99774.0,19,42,8.0,5,57,17,2,4,1,5,10,12,Finance,Executive,Bachelor,Male,Single,Flexible,Office,Hands-off,0,0,1,0,0,0,0
